"agencyID";"ar";"en";"en_description";"fr";"fr_description";"he";"id";"id_description";"isFinal";"version"
"114";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Mining of other non-ferrous metal ores";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de minerais et d’autres métaux non ferreux";NA;"CL_ACTIVITY_ISIC4";"B0729";"true";"1.0"
"115";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Other mining and quarrying";"Liste des codes pour les activités economiques, ISIC rev.4";"Autres activités extractives";NA;"CL_ACTIVITY_ISIC4";"B08";"true";"1.0"
"116";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Quarrying of stone, sand and clay";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de pierres, de sables et d’argiles";NA;"CL_ACTIVITY_ISIC4";"B081";"true";"1.0"
"117";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Quarrying of stone, sand and clay";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de pierres, de sables et d’argiles";NA;"CL_ACTIVITY_ISIC4";"B0810";"true";"1.0"
"118";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Mining and quarrying n.e.c.";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités extractives, n.c.a.";NA;"CL_ACTIVITY_ISIC4";"B089";"true";"1.0"
"119";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Mining of chemical and fertilizer minerals";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de minerais pour l’industrie chimique et d’engrais naturels";NA;"CL_ACTIVITY_ISIC4";"B0891";"true";"1.0"
"120";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Extraction of peat";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de tourbe";NA;"CL_ACTIVITY_ISIC4";"B0892";"true";"1.0"
"121";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Extraction of salt";"Liste des codes pour les activités economiques, ISIC rev.4";"Extraction de sel";NA;"CL_ACTIVITY_ISIC4";"B0893";"true";"1.0"
"122";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Other mining and quarrying n.e.c.";"Liste des codes pour les activités economiques, ISIC rev.4";"Autres activités extractives, n.c.a.";NA;"CL_ACTIVITY_ISIC4";"B0899";"true";"1.0"
"123";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Mining support service activities";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités annexes de l’extraction";NA;"CL_ACTIVITY_ISIC4";"B09";"true";"1.0"
"124";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Support activities for petroleum and natural gas extraction";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités annexes à l’extraction depétrole et de gaz naturel";NA;"CL_ACTIVITY_ISIC4";"B091";"true";"1.0"
"125";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Support activities for petroleum and natural gas extraction";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités annexes à l’extraction depétrole et de gaz naturel";NA;"CL_ACTIVITY_ISIC4";"B0910";"true";"1.0"
"126";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Support activities for other mining and quarrying";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités annexes d’autres activités extractives";NA;"CL_ACTIVITY_ISIC4";"B099";"true";"1.0"
"127";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Support activities for other mining and quarrying";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités annexes d’autres activités extractives";NA;"CL_ACTIVITY_ISIC4";"B0990";"true";"1.0"
"128";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Mining and quarrying - Non specified";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités extractives - Non spécifié";NA;"CL_ACTIVITY_ISIC4";"B_X";"true";"1.0"
"129";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Total economy, except agriculture and mining";"Liste des codes pour les activités economiques, ISIC rev.4";"Economie totale, sauf agriculture et activités extractives";NA;"CL_ACTIVITY_ISIC4";"CTU";"true";"1.0"
"130";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacturing";"Liste des codes pour les activités economiques, ISIC rev.4";"Activités de fabrication";NA;"CL_ACTIVITY_ISIC4";"C";"true";"1.0"
"131";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of food products and beverages";"Liste des codes pour les activités economiques, ISIC rev.4";NA;NA;"CL_ACTIVITY_ISIC4";"C10_11";"true";"1.0"
"132";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of food products; beverages and tobacco products";"Liste des codes pour les activités economiques, ISIC rev.4";NA;NA;"CL_ACTIVITY_ISIC4";"C10T12";"true";"1.0"
"133";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Low technology manufacturing";"Liste des codes pour les activités economiques, ISIC rev.4";"Industrie manufacturière de faible technologie";NA;"CL_ACTIVITY_ISIC4";"C10T18_31T33";"true";"1.0"
"134";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of food products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits alimentaires et de boissons";NA;"CL_ACTIVITY_ISIC4";"C10";"true";"1.0"
"135";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of meat";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de viande";NA;"CL_ACTIVITY_ISIC4";"C101";"true";"1.0"
"136";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of meat";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de viande";NA;"CL_ACTIVITY_ISIC4";"C1010";"true";"1.0"
"137";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of fish, crustaceans and molluscs";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de poissons, crustacés et mollusques";NA;"CL_ACTIVITY_ISIC4";"C102";"true";"1.0"
"138";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of fish, crustaceans and molluscs";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de poissons, crustacés et mollusques";NA;"CL_ACTIVITY_ISIC4";"C1020";"true";"1.0"
"139";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of fruit and vegetables";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de fruits et légumes";NA;"CL_ACTIVITY_ISIC4";"C103";"true";"1.0"
"140";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Processing and preserving of fruit and vegetables";"Liste des codes pour les activités economiques, ISIC rev.4";"Traitement et conservation de fruits et légumes";NA;"CL_ACTIVITY_ISIC4";"C1030";"true";"1.0"
"141";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of vegetable and animal oils and fats";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’huiles et graisses végétales et animales";NA;"CL_ACTIVITY_ISIC4";"C104";"true";"1.0"
"142";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of vegetable and animal oils and fats";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’huiles et graisses végétales et animales";NA;"CL_ACTIVITY_ISIC4";"C1040";"true";"1.0"
"143";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of dairy products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits laitiers";NA;"CL_ACTIVITY_ISIC4";"C105";"true";"1.0"
"144";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of dairy products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits laitiers";NA;"CL_ACTIVITY_ISIC4";"C1050";"true";"1.0"
"145";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of grain mill products, starches and starch products";"Liste des codes pour les activités economiques, ISIC rev.4";"Travail des grains et fabrication de produits amylacés";NA;"CL_ACTIVITY_ISIC4";"C106";"true";"1.0"
"146";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of grain mill products";"Liste des codes pour les activités economiques, ISIC rev.4";"Travail des grains";NA;"CL_ACTIVITY_ISIC4";"C1061";"true";"1.0"
"147";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of starches and starch products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits amylacés";NA;"CL_ACTIVITY_ISIC4";"C1062";"true";"1.0"
"148";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of other food products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’autres produits alimentaires";NA;"CL_ACTIVITY_ISIC4";"C107";"true";"1.0"
"149";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of bakery products";"Liste des codes pour les activités economiques, ISIC rev.4";"Boulangerie, pâtisserie, biscuiterie";NA;"CL_ACTIVITY_ISIC4";"C1071";"true";"1.0"
"150";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of sugar";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de sucre";NA;"CL_ACTIVITY_ISIC4";"C1072";"true";"1.0"
"151";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of cocoa, chocolate and sugar confectionery";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de cacao, chocolat et confiserie";NA;"CL_ACTIVITY_ISIC4";"C1073";"true";"1.0"
"152";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of macaroni, noodles, couscous and similar farinaceous products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de pâtes alimentaires, de couscous et de produits farineux similaires";NA;"CL_ACTIVITY_ISIC4";"C1074";"true";"1.0"
"153";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of prepared meals and dishes";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de plats préparés";NA;"CL_ACTIVITY_ISIC4";"C1075";"true";"1.0"
"154";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of other food products n.e.c.";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’autres produits alimentaires, n.c.a.";NA;"CL_ACTIVITY_ISIC4";"C1079";"true";"1.0"
"155";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of prepared animal feeds";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’aliments pour animaux";NA;"CL_ACTIVITY_ISIC4";"C108";"true";"1.0"
"156";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of prepared animal feeds";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’aliments pour animaux";NA;"CL_ACTIVITY_ISIC4";"C1080";"true";"1.0"
"157";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of beverages";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de boissons";NA;"CL_ACTIVITY_ISIC4";"C11";"true";"1.0"
"158";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of beverages";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de boissons";NA;"CL_ACTIVITY_ISIC4";"C110";"true";"1.0"
"159";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Distilling, rectifying and blending of spirits";"Liste des codes pour les activités economiques, ISIC rev.4";"Distillation, rectification et mélange de spiritueux";NA;"CL_ACTIVITY_ISIC4";"C1101";"true";"1.0"
"160";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of wines";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de vins";NA;"CL_ACTIVITY_ISIC4";"C1102";"true";"1.0"
"161";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of malt liquors and malt";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de boissons alcoolisées à base de malt; production de malt";NA;"CL_ACTIVITY_ISIC4";"C1103";"true";"1.0"
"162";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of soft drinks; production of mineral waters and other bottled waters";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de boissons non alcoolisées; production d’eaux minérales et autres eaux en bouteille";NA;"CL_ACTIVITY_ISIC4";"C1104";"true";"1.0"
"163";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of tobacco products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits à base de tabac";NA;"CL_ACTIVITY_ISIC4";"C12";"true";"1.0"
"164";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of tobacco products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits à base de tabac";NA;"CL_ACTIVITY_ISIC4";"C120";"true";"1.0"
"165";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of tobacco products";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de produits à base de tabac";NA;"CL_ACTIVITY_ISIC4";"C1200";"true";"1.0"
"166";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of textiles and wearing apparel";"Liste des codes pour les activités economiques, ISIC rev.4";NA;NA;"CL_ACTIVITY_ISIC4";"C13_14";"true";"1.0"
"167";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of textiles, wearing apparel, leather and related products";"Liste des codes pour les activités economiques, ISIC rev.4";NA;NA;"CL_ACTIVITY_ISIC4";"C13T15";"true";"1.0"
"168";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of textiles, wearing apparel, wood and paper products; printing and reproduction";"Liste des codes pour les activités economiques, ISIC rev.4";NA;NA;"CL_ACTIVITY_ISIC4";"C13T18X15";"true";"1.0"
"169";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of textiles";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de textiles";NA;"CL_ACTIVITY_ISIC4";"C13";"true";"1.0"
"170";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Spinning, weaving and finishing of textiles";"Liste des codes pour les activités economiques, ISIC rev.4";"Filature, tissage et achèvement des textiles";NA;"CL_ACTIVITY_ISIC4";"C131";"true";"1.0"
"171";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Preparation and spinning of textile fibres";"Liste des codes pour les activités economiques, ISIC rev.4";"Préparation et filature des fibres textiles";NA;"CL_ACTIVITY_ISIC4";"C1311";"true";"1.0"
"172";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Weaving of textiles";"Liste des codes pour les activités economiques, ISIC rev.4";"Tissage des textiles";NA;"CL_ACTIVITY_ISIC4";"C1312";"true";"1.0"
"173";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Finishing of textiles";"Liste des codes pour les activités economiques, ISIC rev.4";"Achèvement des textiles";NA;"CL_ACTIVITY_ISIC4";"C1313";"true";"1.0"
"174";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of other textiles";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’autres articles textiles";NA;"CL_ACTIVITY_ISIC4";"C139";"true";"1.0"
"175";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of knitted and crocheted fabrics";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’étoffes et d’articles de bonneterie";NA;"CL_ACTIVITY_ISIC4";"C1391";"true";"1.0"
"176";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of made-up textile articles, except apparel";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’articles confectionnés en textiles, sauf l’habillement";NA;"CL_ACTIVITY_ISIC4";"C1392";"true";"1.0"
"177";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of carpets and rugs";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de tapis et carpettes";NA;"CL_ACTIVITY_ISIC4";"C1393";"true";"1.0"
"178";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of cordage, rope, twine and netting";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication de cordes, câbles, ficelles et filets";NA;"CL_ACTIVITY_ISIC4";"C1394";"true";"1.0"
"179";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of other textiles n.e.c.";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’articles textiles, n.c.a.";NA;"CL_ACTIVITY_ISIC4";"C1399";"true";"1.0"
"180";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of wearing apparel";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’articles d’habillement";NA;"CL_ACTIVITY_ISIC4";"C14";"true";"1.0"
"181";"OECD";NA;"Codelist for economic activity, ISIC rev.4";"Manufacture of wearing apparel, except fur apparel";"Liste des codes pour les activités economiques, ISIC rev.4";"Fabrication d’articles d’habillement autre qu’en fourrure";NA;"CL_ACTIVITY_ISIC4";"C141";"true";"1.0"
